OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
0.508333	0.511333	0.649	0.211455063930802	0.626853812592942	0
0.505333	0.510667	0.652	0.760038926555489	1.97893195904896	0
0.509667	0.514	0.660333	0.321723168530606	0.573257185976528	0
0.509667	0.513	0.659667	0.321107730007071	0.948454500334318	0
0.506	0.510667	0.675	2.56219118815517	5.59816984157381	0
0.506667	0.511667	0.664	0.679885618119368	1.79020555202438	0
0.51	0.514667	0.671	0.599346837263129	1.26948911082719	0
0.508667	0.513	0.650667	0.167919747706997	0.466302304142876	0
0.509333	0.513333	0.650333	0.127907246836961	0.379942314853737	0
0.511333	0.516	0.667	0.130654338655683	0.219604939600456	0
0.506	0.511	0.651	0.678663676837495	1.61480599394282	0
0.506333	0.511333	0.665	1.06320857940319	2.43818363106912	0
0.509	0.516333	0.672667	0.682221334076331	1.605417472692	0
0.506333	0.511	0.678333	2.72979534391427	6.58401493534802	0
0.506	0.511	0.679	2.90349525191556	6.63084630550823	1
0.509333	0.516	0.674333	0.682555320490835	1.69941961951600	0
0.509	0.515667	0.674	0.682555320490835	1.83356106917405	0
0.508667	0.516	0.675	0.77040085386117	2.00825715147009	0
0.506667	0.510333	0.654667	0.520226982111542	1.70723750615618	0
0.509333	0.514333	0.661	0.381903575859773	0.599822547128437	0
0.507333	0.51	0.671	2.72718213556237	5.20300972268035	0
0.506667	0.509667	0.673	2.7287063685719	5.47757874376212	0
0.505667	0.510667	0.675333	2.56219118815517	5.81905146888423	0
0.506333	0.510333	0.675	2.56007843805409	5.37809220993302	0
0.505667	0.509667	0.672333	3.25949268297158	6.10370739042082	0
0.506333	0.511	0.663333	0.768275925537618	2.05119332170256	0
0.508667	0.513667	0.652333	0.3194182222094	0.684357940268407	0
0.508	0.513	0.651	0.318345332549722	0.597519818682213	0
0.506	0.511333	0.649	0.594133820822825	1.50209804881164	0
0.508667	0.511667	0.655	0.510909634666798	1.52706889734070	0
