OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
0.506333	0.512	0.669667	2.09047499308967	5.4276077147612	0
0.505667	0.511333	0.653	1.30934462571696	4.11635553514981	0
0.507	0.513	0.649	0.749277583884863	2.3429072280789	0
0.506	0.511	0.663	1.94173328375841	4.87110072127373	0
0.505333	0.512333	0.663667	2.08894189627257	5.08380953761369	0
0.505	0.510667	0.658333	1.94173328375841	4.92619468807316	0
0.505667	0.510333	0.660667	1.9428433592422	4.54082230486535	0
0.506333	0.511667	0.653333	1.30934462571696	3.79464010875323	0
0.506	0.510667	0.651667	1.38191146422795	3.62636686630745	0
0.505333	0.511333	0.650667	1.38191146422795	3.81937127742736	0
0.510667	0.517667	0.667	0.957110458601032	2.22328747043669	0
0.510667	0.517333	0.666	0.957110458601032	2.10142387450407	0
0.506667	0.513667	0.650333	0.760038926555489	2.62372499752365	0
0.506333	0.512667	0.650333	0.836108753225184	2.81302600761163	0
0.507	0.513333	0.651333	0.680886170158634	2.38981444361326	0
0.505667	0.510667	0.669	2.39815712441404	6.27027014549723	0
0.508	0.513667	0.661	0.862002251282488	2.61120365545011	0
0.511667	0.518	0.668333	0.857888839308562	2.21639012764645	0
0.507333	0.511	0.666	1.53533924504348	4.94090801475064	0
0.507	0.511667	0.667	1.40967595558794	5.02383113146142	0
0.508333	0.512333	0.666	1.53533924504348	4.70608825889436	0
0.508	0.512667	0.666	1.66662370396148	4.70529467777759	0
0.509333	0.513667	0.666	1.05989380930823	3.08448880855664	0
0.509333	0.514333	0.667333	1.05989380930823	2.92694374524391	0
0.505333	0.509667	0.669333	2.90349525191556	7.67636213241659	0
0.505	0.509333	0.668	2.56007843805409	7.42599219951674	0
0.505	0.509667	0.668667	2.56134599255769	7.15678135056172	0
0.506	0.51	0.667	2.56219118815517	6.46335938265081	0
0.505	0.509667	0.668333	2.56219118815517	6.82185548287278	0
0.505333	0.509667	0.668667	2.72979534391427	7.07494143134911	0
0.505333	0.509667	0.667333	2.56134599255769	6.66889744906914	0
0.505333	0.509667	0.662	1.94395372825478	4.88421977881394	0
0.505	0.510667	0.663333	1.94358357263748	5.27686230153515	0
0.505333	0.511	0.659667	1.66456210043388	4.43684615929062	0
0.505333	0.510667	0.66	1.66662370396148	4.48159956841505	0
0.505667	0.510667	0.660333	1.66662370396148	4.26675886212926	0
0.507667	0.514333	0.672667	2.24261710484439	6.27052972680309	0
0.511	0.518667	0.668	0.859508157523617	2.19185383048402	0
0.506333	0.513333	0.652333	0.769219992624486	2.78535365050605	0
0.507333	0.514667	0.652	0.767096619136404	2.56302295532482	0
0.507	0.513	0.652	0.767096619136404	2.65358383477596	0
0.506333	0.512667	0.650667	0.856022199599738	3.14153505121014	0
0.506333	0.513667	0.652	0.762152967462395	2.78160579428350	0
0.506	0.510667	0.669333	2.08990002099092	6.08184842354629	0
0.506	0.511333	0.668333	2.09047499308967	5.96193627056125	0
0.506	0.511333	0.669	2.08990002099092	6.06500755356549	0
0.506333	0.51	0.666333	2.08894189627257	6.33059040633107	0
0.508	0.513	0.659667	0.851308651903899	2.60316016042317	0
0.506667	0.512333	0.659	1.06864951114262	3.17842816329622	0
0.507333	0.513	0.660333	0.968013555912537	2.93431035126987	0
0.511	0.517667	0.667333	0.957110458601032	2.29224719260465	0
0.511667	0.517667	0.668333	0.953174480059498	2.36410676829399	0
0.510333	0.517667	0.667	0.953174480059498	2.65259983971667	0
0.510333	0.518	0.668333	1.16553480734228	2.70036765754427	0
0.508333	0.511333	0.662333	1.02741061568575	3.33639510422401	0
0.508	0.512667	0.664333	1.13029306898284	3.22027949286944	0
0.508333	0.513667	0.664	0.90348943193936	3.11945849577026	0
0.506667	0.511333	0.666333	1.53533924504348	5.15588220031763	0
0.507	0.511667	0.665333	1.41062703196449	5.02327072441416	0
0.507333	0.510667	0.665333	1.66662370396148	5.20696766366726	0
0.507	0.510667	0.666667	1.66662370396148	5.20856951615213	0
0.507	0.511	0.668667	1.9428433592422	5.26143901818079	0
0.507333	0.511	0.666333	1.66662370396148	5.087747772427	0
0.509	0.513	0.667	1.28823805457443	4.60807341354929	0
0.508667	0.513333	0.666333	1.28823805457443	4.42751921575835	0
0.509	0.512667	0.668	1.536	4.84800738491057	0
0.508	0.511667	0.668	1.94395372825478	5.02698230925775	0
