OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
0.512333	0.520333	0.684	1.66628002088017	4.59927634780597	0
0.512	0.516333	0.652333	0.92713129657568	3.32978138233671	0
0.506	0.511	0.661	2.85700626983149	8.68749349578784	0
0.508	0.512667	0.666333	2.86904276534473	8.00464836461291	0
0.510667	0.518667	0.683	2.24142777219229	6.33683567050336	1
0.512333	0.516	0.651667	0.92713129657568	3.32545326945989	0
0.506667	0.512333	0.668	3.39386315589115	10.2485823384718	0
0.510333	0.515667	0.650667	1.37281852194991	4.25887678217725	0
0.507	0.512333	0.660333	2.68185171894556	7.80017717935271	0
0.511333	0.521	0.683	1.94173328375841	4.98274545952121	0
0.508333	0.512333	0.665	2.88378524737118	8.73422297240443	0
0.507	0.512333	0.661333	2.36001316737941	7.89982467176067	0
0.511	0.519667	0.684667	1.94358357263748	5.45786961539458	0
0.511333	0.520667	0.685	1.80106068414748	5.17874269951484	0
0.511667	0.520333	0.686333	2.08990002099092	5.66992569674678	0
0.509	0.514667	0.652333	1.75142895742004	5.28877781911665	0
0.509	0.513667	0.648	1.89976811342829	5.88262520364217	0
0.509	0.514667	0.653	1.90526559043335	5.87895484648358	0
0.512	0.520333	0.683667	1.53533924504348	4.86997307115352	0
0.512333	0.516333	0.651333	0.958687002970267	3.06941559675272	0
0.508667	0.512667	0.658667	1.93618730995551	6.23176368507774	0
0.508333	0.513333	0.659	2.08377152488672	6.26266747966474	0
0.507667	0.512333	0.659667	2.23152794994137	7.18270622817897	0
0.507667	0.512667	0.666333	2.70892160502945	8.81334521183585	0
0.507333	0.511667	0.663	3.03093092645889	8.89208845487126	0
0.51	0.513667	0.649	1.52791490098692	5.39052222773821	0
0.512667	0.518667	0.679	2.24142777219229	5.03039738180791	0
0.510667	0.515333	0.654333	1.50819885742491	5.22393145092395	0
0.512667	0.520667	0.684667	1.80266666666667	4.73471221766274	0
0.513	0.52	0.682667	1.66628002088017	4.7607480308342	0
0.513	0.521333	0.683667	1.66628002088017	4.3416655998324	0
0.512	0.516667	0.651667	0.962370389614384	3.24123924645935	0
0.506333	0.511333	0.660333	2.68185171894556	8.52290358298857	0
0.506	0.511333	0.662333	3.21695174322635	9.04950716938484	0
0.506667	0.511667	0.660667	2.85700626983149	8.5455722579548	0
0.506667	0.512333	0.667667	3.39386315589115	10.2389916460945	0
0.510333	0.515	0.662667	1.93840481867528	5.78694368835392	0
0.51	0.515	0.662667	2.08377152488672	6.28499867411278	0
0.510333	0.515333	0.664333	1.93840481867528	6.0147944354505	0
0.510333	0.515667	0.663667	1.93840481867528	5.76573040127218	0
0.51	0.515333	0.663	1.93840481867528	6.25719197343331	0
0.509333	0.515	0.662667	2.04774453465527	6.41991902714841	0
0.509	0.514333	0.663333	2.04774453465527	6.65281890119999	0
0.509667	0.514667	0.664	1.91040320473018	6.66309424240185	0
0.509333	0.514	0.663	2.08587725904352	6.54106414140024	0
0.510333	0.515667	0.651333	1.37281852194991	4.36277127860004	0
0.511	0.515333	0.652333	1.49397956647728	4.48509671702305	0
0.506667	0.512	0.659667	2.85032926381479	8.1080426175205	0
0.507333	0.512	0.660333	2.85700626983149	8.25440796904244	0
0.511	0.520333	0.683	2.08760086212295	5.217003345304	0
0.508	0.512333	0.662667	2.20116319343499	7.46196906413918	0
0.507667	0.513333	0.662667	2.3655032580608	7.77398632351881	0
0.509667	0.515333	0.654	1.50819885742491	5.13382485961545	0
0.509333	0.516333	0.652	1.75142895742004	5.07970809611552	0
0.51	0.515667	0.653333	1.75724491970077	4.92128926735044	0
