OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
0.508	0.514333	0.667667	2.89452860204073	9.63943059409948	0
0.515	0.524667	0.676	0.373904920756131	0.754484464231037	0
0.516	0.524667	0.675667	0.258242721215187	0.677500624168072	0
0.516333	0.524667	0.677667	0.373904920756131	0.762521910029296	0
0.508333	0.516333	0.671667	2.39488250334374	8.94845782630766	0
0.516333	0.524333	0.675667	0.214721403662784	0.679115504508932	0
0.507667	0.513667	0.671	4.25348129009306	12.5059022240709	0
0.514	0.526	0.670333	0.450643956424166	1.18826819448182	0
0.507333	0.514667	0.666667	2.72718213556236	9.93089395008374	0
0.514	0.522333	0.673	0.586251885443157	1.37404900140137	0
0.508667	0.512333	0.657	1.06652824128222	2.64615636185309	0
0.507667	0.512333	0.657667	1.290514815456	2.81495445063484	0
0.508333	0.512667	0.662333	1.52791490098692	3.03478883416955	0
0.508667	0.513333	0.661333	1.40397580740792	2.55035054471758	0
0.507	0.512667	0.660667	1.53187245971124	2.96731781013557	0
0.508667	0.515667	0.669667	2.68812089328234	8.80253529462462	0
0.504667	0.508667	0.657667	2.08990002099092	4.90931154531872	0
0.506333	0.513333	0.662667	1.93840481867527	3.81029227643477	0
0.506667	0.513	0.663333	1.79981204592537	3.7463616067431	0
0.506333	0.512	0.662	2.08760086212295	3.86275716326645	0
0.515333	0.524667	0.676333	0.37564762580204	0.757742330050412	0
0.515667	0.524667	0.676667	0.373904920756131	0.747962739909214	0
0.516333	0.525	0.676	0.258242721215187	0.640299730445132	0
0.516333	0.525333	0.676	0.209083576729925	0.588286417592789	0
0.516333	0.524333	0.675	0.209083576729925	0.663485401068929	0
0.516	0.524	0.674333	0.254937455257006	0.669935610644877	0
0.516	0.525	0.677333	0.258242721215187	0.756983897020636	0
0.516667	0.525333	0.677	0.312551645081749	0.721963847552324	0
0.517333	0.525	0.678333	0.372000744001488	0.807018637139922	0
0.507333	0.514	0.665	2.89452860204073	9.78651377454616	0
0.507333	0.514333	0.666333	3.07436231645058	10.5176651706627	0
0.507	0.514	0.663667	2.89452860204073	10.4179515754969	0
0.508	0.514333	0.667333	2.68185171894556	9.16447295871547	0
0.515333	0.524	0.673	0.373904920756131	0.750824654634087	0
0.516	0.523333	0.674333	0.438730081122656	0.868171165040375	0
0.515	0.524333	0.674	0.373904920756131	0.795847949228888	0
0.515	0.525333	0.676333	0.440705030108347	1.00809126646367	0
0.516	0.524667	0.674667	0.259695290858726	0.672327107304626	0
0.516333	0.523667	0.677333	0.310732790536964	0.732801829898019	0
0.516333	0.524	0.676667	0.258242721215187	0.712841643081388	0
0.516333	0.525667	0.678667	0.514782017213102	0.895657034725169	0
0.516333	0.524667	0.678	0.510909634666791	1.02545643294798	0
0.517	0.525	0.678667	0.44250415245987	0.815631085065453	0
0.515667	0.526667	0.670333	0.372000744001488	0.609956154411799	0
0.515667	0.526	0.669333	0.369936324196777	0.61057632525373	0
0.515333	0.527	0.671	0.436580473983964	0.726635987457605	0
0.516	0.527333	0.670333	0.310732790536964	0.568674261286819	0
0.514667	0.526	0.669667	0.372000744001488	0.755734690774841	0
0.514333	0.522333	0.671667	0.438730081122656	1.22290629589072	0
