OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
0.509	0.513667	0.639	0.523451185552163	1.24559803202031	0
0.502667	0.509667	0.634667	2.89139324973601	8.69505100672701	0
0.502333	0.509	0.635667	2.89452860204073	9.08643840723951	0
0.508	0.511667	0.643	1.25671183506083	2.90520108483318	0
0.508	0.511667	0.642333	1.26512304003099	2.6133680933481	0
0.509333	0.516	0.632333	0.266666666666667	0.595030257273366	0
0.510333	0.517667	0.649333	0.512347753993031	1.19339667657552	0
0.51	0.518333	0.649667	0.468524346533283	1.12547420822846	0
0.511667	0.517667	0.649333	0.468524346533283	1.12428024567968	0
0.510333	0.519	0.65	0.517982557562162	1.19698226252477	0
0.511333	0.519333	0.648333	0.432849687300447	0.972077209066824	0
0.511	0.517667	0.642	0.170666666666667	0.438176520229779	0
0.504	0.509333	0.633667	2.5474186640414	7.05590214879777	0
0.504	0.509	0.636	2.71304707196564	7.87056599432028	0
0.509	0.514	0.64	0.528750661162543	1.2049030876309	0
0.509	0.514	0.640333	0.603806142024338	1.27123082922083	0
0.509333	0.514333	0.640333	0.523451185552163	1.19752239827733	0
0.509333	0.513667	0.640333	0.528750661162543	1.34381685177240	0
0.509333	0.513667	0.639333	0.453785540602455	1.08746822170005	0
0.508667	0.514333	0.639333	0.609383099650633	1.42155307422294	0
0.509	0.514333	0.637667	0.517982557562162	1.19122790544046	0
0.509	0.513333	0.639333	0.523451185552163	1.30116055315183	0
0.508667	0.511667	0.641333	1.14566852221486	2.45987381706570	0
0.51	0.516	0.633	0.266035563736598	0.537129079112834	0
0.511	0.519	0.646667	0.292892505443649	0.684659185094402	0
0.510333	0.519	0.646	0.292892505443649	0.775217055842342	0
0.510667	0.518	0.646	0.348825518409665	0.756550088482329	0
0.510333	0.517667	0.645333	0.348825518409665	0.850839183204199	0
0.510333	0.517	0.643667	0.409607309928378	0.885786188206272	0
0.510333	0.517333	0.644	0.403462303214131	0.880562195139187	0
0.510333	0.517333	0.642667	0.38098290825175	0.818076104202178	0
0.510333	0.517	0.643333	0.348825518409665	0.834504586921561	0
0.510333	0.517333	0.639333	0.450462294357813	0.814185087461511	0
0.51	0.516	0.646333	0.440359013368616	1.11815653357456	0
0.509667	0.516	0.647	0.523451185552163	1.21909546047589	0
0.509333	0.516333	0.645667	0.443619008065455	1.21390760502026	0
0.510667	0.518667	0.645667	0.287833048463631	0.700019257153315	0
0.511	0.519	0.645333	0.237281965525208	0.530328431283697	0
0.504	0.508	0.634667	3.07897459280419	8.4658962827752	0
0.504	0.509	0.633333	2.5474186640414	7.1686983973586	0
0.504333	0.509333	0.633333	2.5474186640414	6.9267008946908	0
0.504667	0.508667	0.634	2.88781187943827	7.41493099949104	0
0.504	0.508	0.634333	3.06399613801939	8.23566462319483	0
0.508667	0.513333	0.640667	0.603806142024338	1.62707699234857	0
0.508667	0.514333	0.64	0.68379314856299	1.58280137207816	0
0.509333	0.514667	0.641667	0.68379314856299	1.41671077098526	0
0.509333	0.515	0.642333	0.609383099650633	1.29450707853306	0
0.509	0.514667	0.641667	0.68379314856299	1.49702431615892	0
0.508667	0.513667	0.637333	0.609383099650633	1.40127084276003	0
0.509333	0.513333	0.638	0.523451185552163	1.29847437513338	0
0.508667	0.514	0.639	0.523451185552163	1.25231340933038	0
0.511333	0.518	0.641333	0.130654338655681	0.294811857309783	0
0.511667	0.518333	0.642	0.130654338655683	0.286516342669732	0
0.511333	0.518	0.642333	0.170610389132694	0.331432893070201	0
0.508	0.511333	0.642333	1.51229650069849	2.82777940137012	0
0.507667	0.511	0.642333	1.63548375245172	2.98649259073327	0
0.502667	0.509	0.631333	2.72282932166713	8.29857924536806	0
0.502333	0.509333	0.633	3.07689868121236	8.50242795102025	0
0.503	0.509	0.635667	3.07136601497987	8.6883746461245	0
0.502333	0.51	0.636667	2.95101611731024	9.72734008155089	0
0.502667	0.508333	0.635333	2.75978944920056	9.07251419973067	0
0.507667	0.512	0.643333	1.49903899134684	3.05097402048715	0
0.507333	0.511	0.643	1.25671183506083	3.34522008292721	1
0.508	0.511667	0.643333	1.49903899134684	3.25566863169323	0
0.508	0.511333	0.642	1.15342310902483	2.55100275992115	0
0.508333	0.512	0.643	1.03150715404488	2.5209665868109	0
0.511667	0.517	0.648667	0.545684910009483	1.23512537562640	0
0.510667	0.52	0.650667	0.517982557562162	1.19782399494595	0
0.510667	0.519	0.651333	0.592101783760018	1.23447002687285	0
0.511	0.519	0.648	0.438308130615822	0.832673496135685	0
0.511333	0.519333	0.649	0.432849687300447	0.984762183963408	0
0.511333	0.519333	0.65	0.613103351528361	1.13650002475786	0
