OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
0.509333	0.516333	0.656333	0.885152642512552	2.67319024094087	0
0.513333	0.519667	0.670667	0.765682591850357	2.11973818367294	0
0.507	0.513	0.656667	1.39595056451309	4.07057844397164	0
0.508333	0.517667	0.668	1.45667148034070	4.73623441373351	0
0.51	0.515667	0.660667	1.10094459910743	3.00927793579664	0
0.511333	0.520333	0.667	0.588528304486458	1.71948337975406	0
0.510333	0.513	0.643	0.757693277323836	2.65728204134578	0
0.511333	0.518667	0.666	0.683973350931339	2.54333802867855	0
0.507	0.516667	0.657	1.30613982710505	3.87218395374899	0
0.508333	0.518667	0.654333	1.17352102001935	3.47473756285502	0
0.507333	0.514	0.658667	1.63740109150232	4.2210626815528	0
0.510667	0.516333	0.659	0.864	2.66737646192393	0
0.511	0.516333	0.659333	0.794839791618958	2.50042087807992	0
0.513667	0.522333	0.672	0.517890050988581	1.40931928839751	0
0.509667	0.515667	0.661667	1.12075392561443	3.54297668651211	0
0.509	0.516333	0.658333	1.12075392561443	3.25425276034448	0
0.510667	0.519	0.668	0.74861041995659	2.33251680572984	0
0.507667	0.513	0.66	1.95771348475011	5.15384396593408	0
0.507333	0.513333	0.654667	1.25757086086374	3.72503141702196	0
0.506667	0.513333	0.654667	1.38300656619968	4.13538424820071	0
0.511	0.52	0.667333	0.657074452972967	2.13823166049318	0
0.508	0.515333	0.657	1.42105065665042	3.65406164006146	0
0.507333	0.516	0.658333	1.54073914265719	4.21274415632012	0
0.506	0.511667	0.662	4.28383106064826	10.2149141785538	0
0.507667	0.515667	0.656333	1.17596371226380	3.75494262649025	0
0.507667	0.516333	0.656	1.17352102001935	3.66807904505685	0
0.507	0.515333	0.656	1.29437393427137	3.77838690876707	0
0.507333	0.515	0.657	1.42105065665042	3.89060288895437	0
0.507	0.515	0.655333	1.42105065665042	3.79455324998191	0
0.512667	0.523	0.667667	0.510909634666791	1.29202231236354	0
0.512667	0.522	0.665667	0.586251885443157	1.3673645631399	0
0.512333	0.522333	0.667	0.586251885443157	1.42602073771780	0
0.510333	0.515	0.657667	0.803518720623523	2.67156995863279	0
0.510333	0.515667	0.656333	0.91233906334132	2.38567295036229	0
0.51	0.514333	0.655333	0.894426057956131	2.84400065143258	0
0.51	0.514667	0.658333	0.785966587312056	2.7359880165898	0
0.505667	0.511333	0.664	5.00577802789276	10.9966497249047	0
0.506	0.511667	0.664333	4.51158902050126	10.4927883301848	0
0.506	0.511	0.664333	4.7871591076025	10.7806887780570	0
0.506333	0.512667	0.664667	4.30468325482648	9.9985810736377	1
0.508667	0.515667	0.661	1.36980547820406	4.42839925652946	0
0.509	0.516	0.661667	1.36980547820406	4.53814275573547	0
0.508333	0.516	0.661	1.27008534976609	4.32938403729587	0
0.511333	0.513	0.643667	0.671575057313809	2.4137173208661	0
0.510667	0.514667	0.644	0.768275925537618	2.20448315025112	0
0.510667	0.514	0.644667	0.680886170158634	2.28494335292752	0
0.511	0.514	0.645667	0.760038926555489	2.13303610855567	0
0.509333	0.516333	0.654667	0.770637129751367	2.57718062092166	0
0.509	0.516667	0.655667	0.885152642512552	3.01043047058169	0
0.508667	0.517	0.656	0.990149634826671	2.9345801552326	0
0.511667	0.52	0.671333	0.832300094835974	2.15326480425455	0
0.511333	0.519667	0.671	0.931275204161614	2.38970141067637	0
0.512333	0.519667	0.667667	0.73882105637597	2.17848649210948	0
0.512667	0.52	0.668333	0.594133820822825	1.731922903022	0
0.512333	0.52	0.669333	0.678663676837495	1.97685326668598	0
