OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
0.505333	0.512	0.676667	2.37527786326185	7.72593071928008	0
0.505333	0.511667	0.675667	2.08587725904352	7.2694901925752	0
0.505333	0.512	0.675667	2.08377152488672	7.26369905433407	0
0.511	0.516333	0.672	0.760038926555489	2.10668674993098	0
0.507667	0.513667	0.673	1.28930030794645	3.48670852944639	0
0.506667	0.512667	0.655667	0.809743163566982	2.08629592732099	0
0.506667	0.512333	0.654	0.809743163566982	2.14529265082217	0
0.503667	0.510333	0.670667	2.07153944485025	6.72001749658462	0
0.504333	0.510667	0.67	1.92364361839972	5.90436963134682	0
0.507	0.514	0.659667	0.922738004160834	2.00534995454099	0
0.508667	0.514333	0.661	0.564735651768333	1.59213958150096	0
0.508	0.515	0.675667	1.79126078400615	4.18563590371774	0
0.506333	0.513	0.670333	1.40176200505005	4.01131435340646	0
0.508333	0.514	0.661333	0.556842331221962	1.77188722300367	0
0.508667	0.513667	0.662667	0.599764822108980	1.91089902157297	0
0.510333	0.516	0.670667	0.599346837263129	2.22477098361691	0
0.510667	0.516667	0.670667	0.522568973873215	1.98318113219902	0
0.505	0.511333	0.673667	1.65701305270708	5.76084128529884	0
0.505333	0.512333	0.673667	1.65941328946413	5.63154228855572	0
0.505667	0.511	0.673333	1.79393102266594	6.01318110582994	0
0.509333	0.511333	0.67	1.64777015326601	3.57864965977936	0
0.508333	0.512	0.672667	1.78113071989479	3.607537600014	0
0.508333	0.512	0.671667	1.64777015326601	3.53534796183417	0
0.508333	0.511667	0.671	1.92732902248407	3.95199870325881	0
0.508333	0.513667	0.660333	0.484291488183449	1.62596168314893	0
0.506333	0.513333	0.657667	1.01197503794906	2.72451534688013	0
0.506	0.512333	0.657	1.12141710746859	2.84936783340876	0
0.506667	0.512667	0.656667	1.01197503794906	2.35622463905411	0
0.506333	0.511667	0.673667	1.40176200505005	4.26898366456371	0
0.506	0.510667	0.675	2.37527786326185	7.87130792001807	0
0.51	0.516667	0.672667	0.599764822108980	2.14193281694398	0
0.508667	0.512667	0.671	1.16784855803312	3.2700113419102	0
0.507667	0.513	0.669333	1.40587465474886	3.60582676607155	0
0.506667	0.512667	0.670667	1.53187245971124	3.80366248520537	0
0.508	0.517	0.677667	2.23152794994137	4.78523653449783	0
0.509667	0.517	0.677333	1.93618730995551	4.07603842577581	0
0.508667	0.515667	0.678	1.93064867730471	4.32331888532555	0
0.509	0.516333	0.678333	2.55079179951865	4.97660956422208	0
0.508333	0.515333	0.677333	1.93360170100418	4.34566204784476	0
0.506333	0.510667	0.672333	1.52544385488382	5.15291038709084	0
0.506333	0.511	0.673	1.40587465474886	5.02958778989311	0
0.506	0.511	0.672667	1.65427190596488	4.95092402675695	0
0.506	0.511	0.673333	1.52544385488382	5.15840720205655	0
0.505333	0.510667	0.673	1.53187245971124	5.26357769317785	0
0.506	0.510667	0.672	1.52544385488382	5.0333902013455	0
0.504	0.512	0.672333	1.92732902248407	6.16470729806534	0
