OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
0.513333	0.520667	0.669333	0.595591263534862	1.18475125691436	0
0.507667	0.512667	0.657333	0.960754659796776	2.16115294972111	0
0.514	0.522	0.670667	0.512940881287065	1.03123429342166	0
0.514	0.521333	0.670667	0.440705030108347	1.17459113909745	0
0.513667	0.521667	0.67	0.375647625802038	1.02476414547270	0
0.513667	0.522	0.669333	0.44250415245987	0.999585160731389	0
0.514	0.521667	0.669667	0.44250415245987	1.01572824737636	0
0.509	0.513	0.665	0.942194665076685	2.89104609201721	0
0.509667	0.513	0.651667	0.458635208662613	1.16041288468717	0
0.513	0.520333	0.664333	0.382657648955165	1.21822730349277	0
0.511333	0.516667	0.659	0.207169077361384	0.491462907807638	0
0.507333	0.512333	0.657333	0.968013555912537	2.38085164911163	0
0.510333	0.516333	0.674667	1.28930030794645	4.40955531947728	0
0.510333	0.516667	0.662333	0.497944270432742	1.3567327775823	0
0.506667	0.514	0.658333	1.27586753746035	2.72080028248428	0
0.508667	0.512	0.648667	0.506549861143919	1.59837832922562	0
0.507667	0.511667	0.648667	0.761981827543913	1.91775521529521	0
0.508333	0.513	0.652667	0.677220919868682	1.82568269948188	0
0.514667	0.522333	0.67	0.44250415245987	0.96264766763083	0
0.514	0.521667	0.671	0.440705030108347	1.07548013931671	0
0.513667	0.521333	0.670667	0.375647625802038	1.25575753625854	0
0.514	0.522	0.669	0.44250415245987	0.929693640516909	0
0.514333	0.521333	0.669333	0.37722773776628	1.01064317414617	0
0.514	0.521667	0.669	0.37722773776628	0.949589387865169	0
0.514333	0.521667	0.670667	0.375647625802038	1.03354173239583	0
0.51	0.514667	0.666667	0.945325598922936	2.70096750185841	0
0.507667	0.513333	0.657	0.768703234416828	2.12102571722699	0
0.513	0.518333	0.673667	1.03573508902027	2.56867902487447	0
0.512	0.518333	0.673333	1.03573508902027	2.70906444125664	0
0.508667	0.512333	0.651667	0.528750661162539	1.34269024982371	0
0.51	0.513	0.652	0.458635208662613	1.05987248759315	0
0.513333	0.520667	0.665	0.372000744001488	1.12732082290938	0
0.513	0.52	0.668	0.599764822108980	1.74733817292583	0
0.513333	0.52	0.667667	0.599764822108980	1.65101325811438	0
0.513	0.520333	0.667333	0.599764822108980	1.65554329666435	0
0.513	0.520333	0.666	0.514782017213102	1.61500131570424	0
0.512333	0.52	0.662667	0.522275948194486	1.30646667444704	0
0.510667	0.516667	0.658333	0.207169077361384	0.490132361026494	0
0.511	0.516333	0.659	0.207169077361384	0.515454018617426	0
0.511	0.517	0.659	0.161098874281681	0.467615336535341	0
0.511667	0.516667	0.658667	0.254845133291696	0.45996804919945	0
0.509667	0.516	0.673667	1.40967595558794	4.8368480900646	0
0.510333	0.515667	0.674	1.40872517965822	4.5589676725934	0
0.510333	0.516667	0.674	1.28823805457444	4.29007215000424	0
