OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
0.508667	0.513	0.654333	0.958687002970265	2.63421644609875	0
0.511	0.520333	0.662667	0.68255532049083	1.72794617049353	0
0.513	0.522667	0.662333	0.429096990648092	0.608339221642159	0
0.512667	0.521667	0.662	0.578215065176025	0.780402404079591	0
0.515333	0.520333	0.650667	0.129179120521444	0.325223104454586	0
0.516	0.521333	0.650333	0.129669946734779	0.257533305224159	0
0.513333	0.519667	0.663667	0.661008912029342	0.946257923993746	0
0.508	0.512667	0.655	1.06445287942109	3.00156548607261	0
0.509333	0.514333	0.653333	1.17306240297272	2.44752880383761	0
0.509	0.515333	0.655	1.17306240297272	2.56685875731839	0
0.509	0.515	0.654	1.17306240297272	2.40786898596424	0
0.511667	0.52	0.664	0.599973866939612	1.73110316589762	0
0.511	0.519667	0.663667	0.681664863767796	1.7769515585909	0
0.508333	0.520667	0.668	2.08990002099092	4.14312973728249	0
0.515	0.520667	0.648333	0.120500517625921	0.322800430599807	0
0.515333	0.521333	0.649667	0.0944822373393801	0.268407112461337	0
0.515667	0.520667	0.649333	0.128591334624648	0.301099599236062	0
0.513333	0.52	0.666	0.594133820822825	1.28424310466930	0
0.513667	0.519	0.660667	0.302014329789232	0.648883487664124	0
0.514667	0.519667	0.657	0.254937455257006	0.599464213689076	0
0.511	0.520667	0.666	0.77040085386117	2.11634014955511	0
0.509333	0.520667	0.667	1.06666666666667	2.48027872927849	0
0.509333	0.521	0.665667	0.863875076293833	2.20582325366480	0
0.508667	0.519333	0.666667	0.962633744859431	2.60744144649456	0
0.514333	0.523	0.666333	0.308768180034082	0.697390613132402	0
0.513	0.523333	0.666667	0.503686850689399	0.828539032021617	0
0.513333	0.523333	0.666333	0.434257483929642	0.759638479542615	0
0.513	0.523667	0.666333	0.503686850689399	0.788686951620016	0
0.513333	0.521333	0.664	0.304407389655296	0.620205565010681	0
0.513667	0.522	0.665	0.251107512499467	0.564370656379548	0
0.507	0.523	0.669667	3.45575629186329	7.20797616192517	0
0.507333	0.524	0.669	3.08058962874615	6.8253718712124	0
0.507333	0.523333	0.671	3.26613281967696	7.13324179010971	0
0.507	0.523667	0.671667	3.26613281967696	7.49725969557568	0
0.511	0.518333	0.660333	0.682555320490835	1.84199150646971	0
0.510667	0.517667	0.658667	0.765682591850359	2.0089559776603	0
0.510667	0.518333	0.659333	0.677220919868682	1.81193906981250	0
0.511333	0.518	0.66	0.595591263534862	1.72991869500650	0
0.511	0.517667	0.658333	0.678663676837495	1.96297783197026	0
0.51	0.518333	0.662667	0.767096619136404	1.93543246817873	0
0.508667	0.520667	0.669	2.24023872963181	4.21802254391218	0
0.508667	0.520667	0.668333	1.94284335924220	3.82675794138522	0
0.51	0.522667	0.669333	1.94173328375841	3.65762871926186	0
0.509	0.521333	0.669333	2.08894189627257	3.97285647841559	0
0.508333	0.523333	0.672	1.94284335924220	4.37209442034612	0
0.508667	0.522333	0.672	1.80106068414748	4.32367461550003	0
0.508333	0.522667	0.672333	1.80106068414748	4.50421105322873	0
0.509667	0.520667	0.665333	0.863875076293833	2.19028881154050	0
0.510333	0.519667	0.664667	0.682666666666667	2.33153702300648	0
0.509667	0.520667	0.665	0.77040085386117	2.15454839065380	0
0.51	0.520333	0.664	0.682666666666667	2.01388987601677	0
0.513	0.522333	0.662	0.43176249309189	0.59283504991368	0
0.512667	0.521667	0.660667	0.500907312371397	0.680149543365464	0
0.512667	0.522333	0.661667	0.500907312371397	0.679873453611415	0
0.508667	0.513667	0.653	0.86087948388325	2.39219373910882	0
0.508333	0.513	0.653667	0.862002251282488	2.51976935515296	0
0.508667	0.522667	0.671	1.80106068414748	4.21422020795121	0
0.512	0.517	0.659667	0.762152967462397	1.76396131932417	0
0.511667	0.516667	0.66	0.762152967462397	1.86446104900832	0
0.511	0.517667	0.660667	0.757693277323836	2.05982102044874	0
0.511333	0.517333	0.659667	0.68255532049083	1.89226546076558	0
0.511	0.517	0.659667	0.68255532049083	2.02021156143505	0
0.51	0.517333	0.660333	0.848946605597259	2.27103880406456	0
0.511667	0.517	0.661	0.851550153882265	2.23823961504722	0
0.511333	0.517667	0.661	0.671575057313809	1.96276429484131	0
0.511333	0.517333	0.660667	0.757693277323836	2.03736065224656	0
0.510667	0.517667	0.660333	0.757693277323836	2.08640204206324	0
0.511667	0.517667	0.661667	0.757693277323836	1.94369783661669	0
