OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
0.511	0.517667	0.658	0.204626040193224	0.501178475865667	0
0.511	0.518667	0.659667	0.161284744392925	0.363424100759391	0
0.512333	0.520667	0.660333	0.0878806860333706	0.162826457987776	0
0.513	0.521	0.664667	0.0765916292743624	0.164155946653871	0
0.513	0.521667	0.664333	0.0526403339371985	0.138889675229849	0
0.513667	0.518667	0.673	0.760038926555489	1.48148123626148	0
0.511333	0.518667	0.667333	0.37722773776628	1.16819641175387	0
0.511	0.519	0.667	0.445570776366231	1.24989325859647	0
0.512667	0.520333	0.671667	0.33711091366477	0.901884041996012	0
0.511333	0.518333	0.663667	0.347835175756611	0.851963907807298	0
0.510333	0.517667	0.663333	0.592101783760018	1.05609314991308	0
0.513	0.520667	0.676667	0.908079850966124	2.20168015130124	0
0.511667	0.521	0.682	1.20459327458542	3.06618458404339	0
0.511333	0.521	0.680667	1.33147724721509	3.11785620477035	0
0.508333	0.517	0.673667	1.24713134116548	3.31557719764888	0
0.509333	0.516667	0.673333	1.02701544017424	2.84357574119208	0
0.509667	0.517333	0.674333	0.922738004160828	2.82598286067246	0
0.510667	0.517	0.658333	0.256656361903730	0.628965594593148	0
0.508333	0.517	0.668333	0.942194665076685	2.64298860304678	0
0.510333	0.516667	0.659667	0.369936324196777	0.827672093062824	0
0.511667	0.521	0.682667	1.32438817571732	3.35603795896572	1
0.511	0.518	0.658333	0.204626040193224	0.530563212286807	0
0.509	0.517333	0.668	0.755117058043251	2.2640225552777	0
0.508333	0.516667	0.667667	0.843009879470235	2.40077746179782	0
0.512333	0.519	0.663333	0.281466680012853	0.69239038390714	0
0.512	0.519333	0.662	0.233761540420631	0.512496812338053	0
0.511333	0.518667	0.658667	0.159809915091817	0.33608490727905	0
0.511	0.519	0.66	0.159809915091817	0.329692208404250	0
0.512	0.520667	0.659667	0.0878806860333706	0.157317301488309	0
0.511667	0.520333	0.665	0.110750241728364	0.283351010364684	0
0.508333	0.516333	0.666	0.848946605597267	2.53141704073988	0
0.509	0.517	0.665333	0.851550153882263	2.26406277566689	0
0.51	0.518333	0.659667	0.253087352220638	0.771451337613106	0
0.511333	0.517667	0.660333	0.30665921113883	0.617326592322585	0
0.511667	0.521667	0.683333	1.44976956019215	3.07711932222548	0
0.511667	0.521667	0.684	1.44976956019215	3.11667108982337	0
0.512333	0.522333	0.681333	1.20459327458542	2.68019808452146	0
0.511333	0.517333	0.658	0.204626040193224	0.506165154697756	0
0.511667	0.518	0.658667	0.204626040193224	0.46983425389631	0
0.511333	0.517667	0.658	0.161284744392925	0.413674370894418	0
0.510667	0.517667	0.658667	0.204626040193224	0.554114001754536	0
0.510333	0.517	0.657667	0.253087352220638	0.586679076084309	0
0.51	0.517	0.657667	0.253087352220638	0.659728455814981	0
0.511667	0.518	0.659667	0.204626040193224	0.501178475865665	0
0.511333	0.517333	0.658667	0.256656361903730	0.529386498052451	0
0.512333	0.520333	0.659667	0.0878806860333706	0.166154636143782	0
0.512333	0.520667	0.665	0.0798053123847052	0.186598603034784	0
0.513667	0.522333	0.665333	0.0765916292743624	0.115095940389598	0
0.511667	0.520667	0.667667	0.146730634112091	0.348639634303018	0
0.512	0.520333	0.668333	0.146730634112091	0.280153527253965	0
0.512333	0.52	0.667333	0.236599493244778	0.345448064917996	0
0.512333	0.521	0.666	0.0782285983585499	0.173064652236014	0
0.512667	0.521	0.667	0.110750241728364	0.181586288865134	0
0.511667	0.520333	0.667667	0.134699746299289	0.375072268889307	0
0.512	0.520333	0.669667	0.258242721215187	0.807628581619129	0
0.512667	0.519667	0.671333	0.333258681936799	0.899085548665628	0
0.511667	0.52	0.670667	0.508689386294982	1.25525048636511	0
0.511667	0.518333	0.663667	0.344401635594845	0.761387555762008	0
0.511333	0.517667	0.663667	0.347835175756611	1.01340908504506	0
0.509667	0.518	0.662667	0.592101783760018	1.05609314991308	0
0.510667	0.517667	0.661667	0.443619008065455	0.870361592390516	0
0.510333	0.517667	0.662667	0.448779160889204	0.950690564829386	0
0.514333	0.521	0.662333	0.0909458652424466	0.153839158301152	0
0.512667	0.521	0.676333	0.95527271165627	2.29940708121896	0
0.513	0.521	0.675	0.908079850966124	1.93660463911367	0
0.513333	0.520667	0.675	0.908079850966124	2.18639973193894	0
0.512	0.52	0.676333	1.05782456268062	2.50740398484634	0
0.512	0.519667	0.675333	1.01724753726374	2.39364281338501	0
0.509333	0.516333	0.673333	0.938808379944526	3.02111186733691	0
0.509667	0.517	0.673	1.03150715404488	2.73857282152333	0
0.509667	0.518	0.674	0.819461304665572	2.72343224350788	0
0.509667	0.517667	0.674333	0.922738004160828	2.81870179080781	0
0.511	0.517	0.657667	0.207716577320434	0.579884692848028	0
0.512	0.519	0.662667	0.281466680012853	0.599211942022881	0
0.512	0.518667	0.662333	0.281466680012853	0.632897499077116	0
0.510333	0.516667	0.66	0.369936324196777	0.82816291927616	0
0.510667	0.516333	0.657	0.434257483929642	0.726727581772036	0
0.510667	0.516667	0.658	0.434257483929642	0.693873436427338	0
0.510667	0.516667	0.658667	0.367712997419833	0.714991623117157	0
0.51	0.516667	0.657	0.308768180034082	0.87422260248342	0
0.51	0.517333	0.659333	0.248999504715622	0.675360492807072	0
0.51	0.517	0.661333	0.768703234416829	1.61747725800614	0
0.510667	0.517	0.663333	0.453785540602455	0.98529834961547	0
0.51	0.517333	0.663	0.448779160889204	1.02874763164747	0
0.509333	0.518	0.665	0.677557744633122	1.51887447607662	0
0.509667	0.515333	0.67	1.04997886261707	3.2192161365589	0
0.513667	0.520667	0.662	0.0878806860333706	0.156129658727059	0
0.513	0.519333	0.661333	0.165083876457127	0.215977043866221	0
0.512667	0.519333	0.659667	0.0620765466365839	0.145597665441417	0
0.512667	0.520333	0.660667	0.0526403339371985	0.143020378851211	0
0.512333	0.520667	0.66	0.0620765466365839	0.143291009341501	0
0.513	0.520333	0.659	0.0300618133023067	0.0896869822600983	0
0.511667	0.519333	0.658333	0.108848692328395	0.193201973955778	0
0.510667	0.520333	0.657667	0.144491538313803	0.286682340491223	0
0.511667	0.52	0.66	0.142166371485553	0.236814268553994	0
0.511333	0.519667	0.658333	0.106873953214552	0.221215520202322	0
0.511333	0.519	0.658667	0.106873953214552	0.221468442514241	0
0.511	0.519333	0.669	0.37564762580204	1.1139957980551	0
0.512	0.518667	0.669	0.444126386325239	1.14496289707674	0
0.510333	0.518333	0.673	0.512940881287067	1.54929122378880	0
