OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
0.512667	0.517667	0.642333	0.0106524870606612	0.0194654523263434	0
0.505333	0.51	0.652	1.06542114387052	1.73970854154051	0
0.503	0.512667	0.660667	2.39815712441404	6.69703296908458	0
0.504333	0.512333	0.657667	2.08128419490474	5.64568911477915	0
0.504333	0.513333	0.658333	2.08377152488672	5.5292743481532	0
0.504667	0.512333	0.657333	2.08128419490474	5.55682833408548	0
0.504333	0.512	0.659333	2.08587725904352	6.08215451362541	0
0.505333	0.51	0.648333	0.321723168530606	0.975607549638836	0
0.502667	0.510333	0.655	2.39672422533528	7.11340769756122	0
0.513	0.518	0.644	0.0103149909417825	0.0170909746296074	0
0.512	0.515333	0.635667	0.0106100045269358	0.036028079907682	0
0.512	0.515	0.633667	0.0933099834045867	0.110992446629071	0
0.512333	0.515667	0.634333	0.00998289946347127	0.0154547578178383	0
0.511667	0.518333	0.644667	0.0659533592230548	0.109798487031415	0
0.507667	0.510333	0.648333	0.215604976380264	0.646575678731786	0
0.507667	0.510667	0.648333	0.170160495758967	0.507757243397577	0
0.507333	0.510667	0.649	0.215226085597059	0.576870281578327	0
0.503	0.507	0.645333	1.41030997312388	3.15036881231403	0
0.502	0.509667	0.655667	2.90259802033840	7.91555796392921	0
0.501333	0.508333	0.655667	2.72979534391427	8.07099607079885	0
0.501333	0.51	0.656	3.26376064254526	8.85330833608749	0
0.506	0.510333	0.660667	1.06652824128223	2.29691098465083	0
0.506667	0.509667	0.660333	1.17596371226381	2.62738538959548	0
0.506333	0.511333	0.650333	0.322185122592577	0.750962378816485	0
0.512333	0.516	0.644667	0.106873953214552	0.299270891870327	0
0.504333	0.509	0.653667	1.17509296488378	2.50040867433481	0
0.503667	0.508333	0.651667	0.961054125753525	2.28670108157846	0
0.513333	0.517333	0.644667	0.0237404120896519	0.0365211201128011	0
0.503333	0.510333	0.657	2.39815712441404	6.38655978690753	0
0.507333	0.511667	0.662667	0.450099076220201	1.13790015425830	0
0.507667	0.512667	0.663667	0.383664199056618	1.0722201320658	0
0.508333	0.513	0.663667	0.266386086662728	0.676423559823332	0
0.506	0.51	0.643667	0.322493270607671	0.766480681053495	0
0.506667	0.510667	0.649667	0.322647398205029	0.82313568206108	0
0.507333	0.511333	0.650667	0.266386086662728	0.617637756217096	0
0.506667	0.512667	0.654	0.322185122592577	0.824869364562582	0
0.507333	0.512	0.653667	0.265545208875551	0.677112347709528	0
0.503333	0.511333	0.658	2.24142777219229	6.30956560070144	0
0.507	0.511667	0.647667	0.170610389132694	0.507866217772004	0
0.506667	0.512	0.648333	0.215226085597059	0.535129278559911	0
0.506667	0.509667	0.647667	0.383244647730613	0.8313581351331	0
0.507333	0.510333	0.648333	0.266386086662728	0.671281775706784	0
0.503	0.506333	0.642	1.06611301607195	2.78649154683512	0
0.504	0.509	0.652333	1.06445287942109	2.31110836195586	0
0.504333	0.509333	0.650333	0.961054125753525	2.15874378979558	0
0.503667	0.510667	0.656667	2.23667334269392	6.05245457528846	0
0.504	0.511	0.657333	2.08377152488672	6.15315617058239	0
0.513333	0.518667	0.646667	0.00271135654832926	0.00779112957025763	0
0.514	0.519	0.646667	0.0025803793515952	0.00307229729145099	0
0.508	0.512	0.659333	0.383244647730613	0.637577765242462	0
0.508	0.511667	0.662667	0.521787747741012	0.848728343882796	0
0.508333	0.511667	0.661	0.215604976380265	0.452261070136985	0
0.511	0.515333	0.632	0.0628289171885699	0.163606426559349	0
0.511333	0.515333	0.631333	0.0659533592230548	0.148582690168413	0
0.503667	0.510333	0.659	2.55838881134541	6.80951470512456	0
0.504667	0.511333	0.659667	1.93840481867528	6.1760761556079	0
0.504667	0.512333	0.66	2.23429786888207	5.98793601586425	0
0.504333	0.512	0.66	2.23429786888207	6.23557987143258	0
0.504667	0.512	0.658667	2.08587725904352	5.96696757575314	0
0.504333	0.512667	0.660333	2.23667334269392	6.23886572883364	0
0.504	0.512333	0.659	2.23865379083831	6.11918424936422	0
0.504333	0.512	0.659	1.93840481867528	6.04832287183614	0
0.505333	0.509667	0.648667	0.383244647730613	1.07452570610102	0
0.503667	0.508	0.647	0.863875076293838	2.54444785474442	0
0.504667	0.508333	0.643333	0.682666666666667	2.07568265874908	0
0.504667	0.509	0.645	0.614772810229142	2.05874579389385	0
0.501667	0.509667	0.656	2.90125240902524	8.06158691777307	0
0.502333	0.508667	0.654333	2.72979534391427	7.88271922700328	0
0.501333	0.508333	0.654667	2.72979534391427	7.96121597519564	0
0.502	0.508333	0.657	2.39918086408060	8.1548765576746	0
0.501667	0.508667	0.656	2.72979534391427	8.7752636008853	0
0.502667	0.508333	0.654	2.72979534391427	7.86692756429866	0
0.502333	0.509333	0.655	2.90349525191556	8.05074945468089	0
0.503	0.508333	0.653333	2.72979534391427	7.60428214331453	0
0.501333	0.511	0.656333	3.45502521381352	9.11437187603957	0
0.501667	0.510333	0.656333	3.26376064254526	9.26411578586648	0
0.505667	0.510667	0.660667	1.06611301607195	2.29649575944055	0
0.505667	0.51	0.66	0.962370389614384	2.07214365254654	0
0.506	0.51	0.662333	1.06652824128223	2.43729073357153	1
0.505667	0.511667	0.662667	1.17596371226381	2.46791153588297	0
0.506	0.510667	0.662	1.06666666666667	2.27648894589205	0
0.504	0.51	0.655	1.94358357263748	5.18728468461136	0
0.504333	0.510333	0.655	1.80195281464521	4.77429122109409	0
0.503667	0.510333	0.655667	1.66662370396148	4.80373977343446	0
0.504	0.510667	0.656667	1.94358357263748	5.37139925164352	0
0.506333	0.511	0.651	0.322185122592577	0.935074335972143	0
0.506333	0.510667	0.648667	0.383244647730613	0.87494161357076	0
0.506	0.511333	0.651	0.383244647730613	0.823627453496946	0
0.506333	0.511	0.650333	0.322185122592577	0.876939148515398	0
0.513	0.517667	0.645667	0.0424124078528592	0.0551224992734541	0
0.513	0.517	0.644667	0.0425535699449181	0.0684646855307833	0
0.513333	0.517	0.644333	0.0237404120896519	0.0440479582561404	0
0.513667	0.517667	0.645	0.0239946882915694	0.0538550979734716	0
0.513667	0.518	0.644667	0.00262246568409874	0.00471584280581836	0
0.513333	0.518333	0.646	0.00350966632103694	0.00893909880552544	0
0.512667	0.517333	0.641333	0.0425535699449181	0.0481397377796993	0
0.504667	0.509	0.655667	2.24222062839582	5.75804464500137	0
0.503667	0.508667	0.654333	2.24142777219229	6.02191172881297	0
0.508	0.513333	0.665	0.322647398205029	0.920818332589276	0
0.507	0.513	0.654667	0.449554514013027	0.889600586321376	0
