OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
0.508333	0.512333	0.664333	0.169767315810683	0.264437502551616	0
0.509667	0.513	0.677667	0.264146620352127	0.796722076203386	0
0.504333	0.509667	0.651667	0.599973866939612	1.66709308638874	0
0.508667	0.513333	0.679333	0.378644242439993	1.02397525620458	0
0.507	0.514333	0.674	0.514782017213102	1.20136359873057	0
0.507333	0.514	0.678667	0.519155260413540	1.59745558459206	0
0.507667	0.513	0.678667	0.379896232668268	1.27007299070158	0
0.505333	0.511	0.657333	0.599973866939617	1.86477741197928	0
0.505	0.510667	0.658	0.599973866939617	2.15894683189613	0
0.509333	0.513333	0.678333	0.319418222209398	0.877707156974979	0
0.503	0.51	0.654667	1.29066666666667	3.7448187158026	0
0.504333	0.509333	0.651333	0.599973866939612	1.72314397639962	0
0.504667	0.511667	0.659	0.682555320490835	2.32327438076303	0
0.503333	0.509	0.653	0.863500356702153	3.05737165273667	0
0.507	0.513333	0.678333	0.516432039479426	1.60133568471322	1
0.505667	0.51	0.657667	0.749277583884863	2.18817676091157	0
0.505	0.511	0.658	0.599973866939617	1.94410131597691	0
0.505	0.511	0.657	0.599973866939617	1.93900825967129	0
0.505	0.509333	0.650667	0.599973866939612	1.66876489549649	0
0.508	0.513	0.679	0.381903575859773	1.13331630263432	0
0.508667	0.514	0.679333	0.3194182222094	0.995685604101293	0
0.508	0.511667	0.665333	0.264146620352127	0.439574496277747	0
0.509	0.512333	0.666333	0.3194182222094	0.485329656005183	0
0.504667	0.509667	0.654333	0.819461304665573	2.16587011895592	0
0.508667	0.513333	0.670333	0.169262452624406	0.476844965204133	0
0.509	0.514667	0.669333	0.129669946734779	0.397296869674038	0
0.508	0.514667	0.673333	0.315747036328306	0.773486631487703	0
0.508	0.513667	0.674	0.314223454189503	0.824113268579595	0
0.507667	0.513333	0.673667	0.322647398205029	0.918514830249472	0
0.502667	0.510333	0.653333	1.28930030794645	3.22503336417831	0
0.502333	0.509667	0.652333	0.862875995810964	2.94840727540663	0
0.502	0.510667	0.651333	0.961054125753525	3.23515569686552	0
0.507	0.514	0.678667	0.59559126353486	1.82437327351383	0
0.505667	0.511	0.657333	0.599973866939617	1.79296709025598	0
0.505333	0.511333	0.657667	0.592470269550978	1.93071711310553	0
0.504667	0.510333	0.658	0.599973866939617	2.22549308981296	0
0.504667	0.510667	0.657667	0.599764822108980	2.14777910412271	0
0.509	0.512667	0.663333	0.095957679256629	0.195986716262964	0
0.508667	0.512667	0.663667	0.130358637583259	0.211772174138364	0
0.508333	0.512	0.665333	0.130358637583259	0.325194847508227	0
0.508333	0.512333	0.663667	0.130063265212384	0.222573999843207	0
0.509	0.512667	0.664333	0.130555735110458	0.253503205232755	0
0.504	0.512	0.658667	0.769928405721371	2.48247644881223	0
0.507333	0.511	0.661667	0.215226085597059	0.568821707834737	0
0.507	0.511	0.662333	0.266035563736598	0.815942236973246	0
0.507333	0.510667	0.661667	0.266035563736598	0.68983172397642	0
0.507	0.511	0.660333	0.266035563736598	0.61767810236873	0
0.507	0.510667	0.660667	0.266035563736598	0.765691963737997	0
