OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
0.505333	0.508333	0.668	3.420985624442	9.53520459196396	0
0.507667	0.51	0.664333	1.50819885742491	4.23506178519917	0
0.512667	0.517333	0.672333	0.711962622697802	1.95891488154801	0
0.502333	0.507667	0.675333	5.61781958621638	13.3202934850926	0
0.505333	0.507667	0.679667	4.89261081528745	12.6676440410176	0
0.504	0.508667	0.680333	5.37288257363782	12.9670521637281	0
0.511	0.513667	0.678	1.59517547432907	4.49893105878219	0
0.511	0.515	0.677667	1.35098604643324	3.91274586222394	0
0.503	0.506667	0.678333	6.12835369808095	13.9884675622616	0
0.512333	0.516333	0.672333	0.726365845357831	2.35195025858182	0
0.513	0.517333	0.674667	0.657832827675559	2.12908519978381	0
0.513333	0.517333	0.672667	0.624979840735555	1.97245658694149	0
0.503333	0.508	0.667333	4.20627101047169	10.9032139696571	0
0.503667	0.508333	0.678	4.90468256773297	11.6789103726686	0
0.508	0.512	0.672667	2.72282932166713	5.46187395791488	0
0.507667	0.512	0.671667	2.55627749474952	5.39460905872468	0
0.507333	0.512333	0.672	2.38997441770333	5.65675381414624	0
0.508333	0.512	0.672667	2.55374496624381	5.39711067082291	0
0.507667	0.511333	0.672333	2.38997441770333	5.76258729164334	0
0.504667	0.507333	0.681333	5.84929884059583	13.4473656441523	0
0.504667	0.507333	0.682333	6.1120870674148	15.2923589102918	0
0.504	0.507	0.682333	6.36680383318215	15.5249226504310	1
0.503667	0.506333	0.678	6.1053944697145	13.9848052521143	0
0.503333	0.507	0.68	6.1053944697145	15.004148299605	0
0.502667	0.507	0.678667	6.1053944697145	14.6245900948554	0
0.507	0.51	0.664	1.77705070416640	4.51633214861797	0
0.507667	0.510333	0.664667	1.65119064207669	4.10029638074978	0
0.504333	0.507667	0.662667	3.23535518402579	9.28587725707686	0
0.504	0.508	0.663	3.23535518402579	9.13879718865138	0
0.503667	0.508667	0.665333	3.61167750512031	9.63410084243373	0
