OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
0.51	0.515333	0.649	1.05288834622642	2.98760251028630	0
0.508333	0.513667	0.662	1.80195281464521	5.7240520349185	0
0.51	0.514667	0.652667	1.25747868256738	3.35490771923829	0
0.510667	0.515	0.652333	0.953259139417138	2.62867001461724	0
0.512	0.518	0.655667	0.671128454492766	2.07745207877569	0
0.505667	0.512333	0.666333	3.11402663886983	11.3724521270374	0
0.505667	0.513667	0.665333	3.12564646518582	11.0675780227168	0
0.506	0.512	0.666	3.51370535581793	11.7750840107107	0
0.506333	0.513	0.667667	2.83566484635970	10.5562591057356	0
0.506333	0.513667	0.667667	2.65254051978071	10.3790985106294	0
0.509	0.516	0.666	1.81603753373541	5.4631545862098	0
0.512667	0.519	0.660333	1.05548172751772	3.50181718273032	0
0.508667	0.515	0.660333	1.28096511444198	3.9515139776237	0
0.506	0.516	0.659333	2.55374496624381	8.6685191920587	0
0.514333	0.52	0.661667	1.04682087434988	3.20622660818172	0
0.513667	0.521	0.662	1.09712971571280	3.33168063164086	0
0.514	0.52	0.660333	0.897095712301286	3.08503154894399	0
0.512667	0.517333	0.649333	0.523451185552163	1.51628600458436	0
0.511	0.517	0.656333	0.920971359883064	2.56884040189947	0
0.511667	0.517333	0.659	0.93757012110692	2.66498699197168	0
0.511	0.516667	0.659333	1.13958390429207	2.86575017535219	0
0.507333	0.513	0.657667	1.80106068414748	5.11108571797246	0
0.508	0.513333	0.657	1.80106068414748	5.01675828166344	0
0.505667	0.512667	0.667333	3.07436231645058	11.393764251959	1
0.506333	0.514667	0.664333	2.64416221212287	9.54616876973401	0
0.507667	0.513333	0.664667	1.96294918268133	6.6265518098692	0
0.511667	0.516667	0.661667	1.26512304003099	3.63773562217370	0
0.508333	0.514	0.663667	1.80636514640699	5.76752345178969	0
0.508667	0.514333	0.664	1.81603753373541	5.64549660561792	0
0.509333	0.514	0.664333	1.91517958162099	5.62005485317305	0
0.509	0.514	0.664333	1.78113071989478	5.66014314785412	0
0.508667	0.514	0.666667	2.22480758350227	6.73569306041266	0
0.508667	0.515	0.662667	1.66628002088017	5.35034649618247	0
0.508	0.514667	0.658667	1.66456210043388	4.90858363160151	0
0.509333	0.513667	0.659333	1.28096511444198	4.05209742425519	0
0.508333	0.513667	0.659333	1.52791490098692	4.49558935835352	0
0.509667	0.516	0.649667	1.02741061568575	2.97546393986485	0
0.510667	0.515333	0.650333	0.92938283773006	2.41108438522762	0
0.510333	0.516	0.651	1.03614383528626	2.73928870194484	0
0.51	0.515667	0.65	1.05288834622642	3.25618094540258	0
0.51	0.515	0.648	1.27586753746034	3.13351081245157	0
0.507667	0.514	0.664333	2.26338998603687	6.29477915603248	0
0.508667	0.514	0.664667	2.10543879657942	5.90313390266423	0
0.508667	0.513333	0.662667	2.07153944485026	6.03998630905109	0
0.509	0.513333	0.662667	1.79635984557945	5.89696412936624	0
0.508667	0.514333	0.663333	1.66628002088017	5.44575769631293	0
0.508667	0.515	0.662	1.54802297110527	5.02480192107025	0
0.508333	0.514	0.661333	1.70122585735793	5.6262901197068	0
0.511667	0.516	0.652667	1.25747868256738	2.74454299026420	0
0.506667	0.512333	0.658333	1.94173328375841	5.46959521657	0
0.507333	0.512667	0.656667	1.94284335924220	5.34308622545529	0
0.507333	0.513667	0.66	1.94173328375841	5.52130377976922	0
0.507	0.513	0.659	1.80195281464521	5.55399630720151	0
0.509667	0.515	0.661	1.51229650069849	4.49291729903771	0
0.509	0.514333	0.666	2.22085878199270	6.52336405341049	0
0.510333	0.517	0.665	1.79126078400615	4.76751308255795	0
0.509667	0.515667	0.664	1.93360170100418	5.16506618878052	0
0.510667	0.516	0.665667	1.78823674576857	4.74069678234395	0
0.509667	0.515667	0.666667	1.80636514640699	5.54566587941855	0
0.510667	0.516	0.667	1.78823674576857	5.28732370411683	0
0.51	0.516	0.666667	1.79126078400615	5.4216602525067	0
0.51	0.515333	0.666333	1.78823674576857	5.41245764630164	0
0.51	0.515333	0.666	1.79393102266594	5.27797789141304	0
0.512667	0.516667	0.655667	0.755054240631162	1.76265413428527	0
0.512	0.517333	0.655	0.768703234416829	2.10284998672547	0
0.511667	0.517667	0.656	0.671128454492766	2.15513868170165	0
0.505667	0.512	0.666	3.30519264390914	11.9258935402062	0
0.505333	0.513333	0.663667	3.12564646518582	11.2287172348792	0
0.505	0.513667	0.665333	3.4472313754962	11.6341564362015	0
0.506	0.513333	0.667333	2.82768056653857	10.7291403536547	0
0.506333	0.514	0.668	2.65254051978071	10.3912532153230	0
0.509333	0.515667	0.668333	1.83437295987157	5.59906920374086	0
0.509667	0.516333	0.666667	1.65941328946413	5.23781598604403	0
0.509667	0.516333	0.666	1.68389308109257	5.23575637391861	0
0.513	0.519333	0.660333	1.05782456268062	3.43052746835787	0
0.508667	0.514667	0.660333	1.28096511444198	4.1535678328465	0
0.506333	0.516333	0.659667	2.55374496624381	8.67569513003206	0
0.506333	0.516667	0.660333	2.61653552985532	8.6941943696511	0
0.514	0.520333	0.660667	0.942194665076685	3.27582021481058	0
0.514	0.519667	0.661333	1.04682087434988	3.47412334621428	0
0.513333	0.519667	0.660667	1.09712971571280	3.42002390088933	0
0.514	0.521333	0.662333	1.09712971571280	3.25399237930298	0
0.514333	0.520333	0.663667	1.04997886261707	3.58081401583986	0
0.514667	0.520667	0.662	1.05548172751772	3.39351880528901	0
0.513667	0.521	0.661	0.994627669188027	3.26432885221317	0
0.514	0.520667	0.661	0.891246539996453	2.97698581165431	0
0.512	0.517	0.657667	1.01844112170840	2.53651611134233	0
0.511	0.517	0.655667	0.920971359883064	2.50627234230356	0
0.511	0.516667	0.656	0.93757012110692	2.5908976064387	0
0.511667	0.517333	0.659333	0.945529941924171	2.75992139862997	0
0.510333	0.517	0.658667	1.13029306898284	3.07378865585265	0
0.507	0.512	0.666333	3.14754469761117	10.9174564873352	0
0.505667	0.512667	0.666333	3.31690641029983	11.2451106668795	0
0.506667	0.513	0.666	2.77075968427269	10.0576278603143	0
0.506667	0.512333	0.667333	2.95101611731024	10.7154422118034	0
0.505333	0.512667	0.666	2.99985194802153	11.3846687129547	0
0.505667	0.513333	0.668	3.07689868121236	11.3999942482112	0
0.510667	0.515667	0.648	0.843870868772403	2.38983110326682	0
0.508	0.513667	0.664333	1.82537433013785	5.96100003293942	0
0.507333	0.513	0.664333	2.08377152488672	6.88813229050255	0
