OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
0.514667	0.520667	0.659667	0.0982934170579713	0.188449277281991	0
0.508333	0.511333	0.647	0.958687002970265	3.08258828737817	0
0.509	0.511333	0.646333	0.857888839308565	3.08098798923158	0
0.512333	0.519333	0.649333	0.126253345897669	0.295495715164146	0
0.512	0.517	0.664667	0.405811799197668	1.28001878917272	0
0.507667	0.511667	0.647667	1.64777015326601	4.42735401797675	0
0.512667	0.521	0.651	0.127127624762107	0.203174251106229	0
0.51	0.517333	0.666333	0.918097078101314	2.20988035931790	0
0.51	0.518	0.665667	0.643035814302068	1.85973604456745	0
0.510667	0.517	0.664667	0.922738004160834	2.09843168701773	0
0.508	0.512333	0.632667	0.96000172954703	2.94924076805134	0
0.512	0.517333	0.665	0.599346837263129	1.14049715006482	0
0.509	0.511333	0.645	0.856022199599738	2.97631274978876	0
0.506667	0.509333	0.638333	1.58072569252541	4.9224580888052	0
0.507667	0.508667	0.634667	1.52791490098692	3.79875252114169	0
0.506667	0.509	0.636333	1.17306240297272	4.01192024767258	0
0.512667	0.516667	0.658	0.519155260413540	1.13536503770290	0
0.512667	0.519333	0.668333	0.409620157157101	1.15415353484983	0
0.511333	0.518	0.667667	0.521787747741012	1.35172709201165	0
0.512667	0.519	0.667667	0.405811799197668	1.08909708846195	0
0.514667	0.520333	0.661667	0.182459925737396	0.238088721003366	0
0.515	0.520667	0.66	0.0694906623784262	0.166457707847836	0
0.512333	0.515333	0.658667	0.769219992624486	1.52658314885918	0
0.512	0.516	0.658	0.520226982111542	1.21077509340437	0
0.508667	0.511667	0.646333	0.958687002970265	3.07611247383289	0
0.508333	0.511667	0.647333	0.96000172954703	3.08390301395494	0
0.509	0.511	0.646333	0.957110458601034	3.27386561171053	0
0.512	0.517667	0.661667	0.340826074834731	0.970968814155718	0
0.512333	0.518333	0.662	0.340826074834731	0.939482432610638	0
0.511333	0.519	0.663333	0.340826074834731	0.952039525302929	0
0.511333	0.518667	0.662667	0.33711091366477	0.884495806297166	0
0.512	0.518333	0.663	0.344401635594845	1.0281303345859	0
0.512667	0.519	0.665667	0.383916036440987	1.03627528876424	0
0.512333	0.52	0.650667	0.128591334624648	0.294761528897016	0
0.512	0.517667	0.646667	0.270748638682523	0.378668601245248	0
0.513667	0.518333	0.650333	0.182459925737396	0.323551284269422	0
0.506	0.508333	0.636667	1.55666810709865	5.00361246908956	0
0.514333	0.518333	0.659333	0.264146620352127	0.70334149059835	0
0.514	0.518333	0.659	0.214091364170523	0.699365434204444	0
0.514333	0.518333	0.659	0.264146620352127	0.631700226810624	0
0.513333	0.518333	0.659667	0.266035563736598	0.885097616539386	0
0.513667	0.518	0.660333	0.264146620352127	0.762224875964274	0
0.507	0.512	0.649333	1.92364361839972	5.23096853039487	0
0.507667	0.511	0.647	1.78485974557323	5.33791231061817	0
0.507	0.511667	0.648	1.65119064207669	4.74613681423531	0
0.507667	0.511667	0.647333	1.51952096683791	4.29779010497189	0
0.508	0.511333	0.647333	1.78485974557323	4.65996439613231	0
0.512333	0.520333	0.651	0.0982934170579713	0.204849612198668	0
0.512333	0.520333	0.651667	0.137267833125673	0.24509243448245	0
0.512667	0.520667	0.650333	0.134699746299289	0.201458591925870	0
0.510667	0.516333	0.662667	0.918097078101314	2.09619092171451	0
0.509333	0.516667	0.663667	0.823974609374998	2.23596003036223	0
0.509333	0.516	0.663	0.918097078101314	2.59381803368172	1
0.509667	0.518	0.665	0.682221334076331	1.98972936268627	0
0.512667	0.517	0.665667	0.521787747741012	1.17703491273064	0
0.512	0.517333	0.666333	0.599764822108980	1.30582146523814	0
0.507667	0.509333	0.638333	1.44976956019215	4.54685151223752	0
0.506	0.509	0.635667	1.42622168127061	4.65055568613398	0
0.505667	0.508667	0.637667	1.43437090525749	4.75243123586572	0
0.514667	0.518	0.657667	0.321107730007071	0.584182442153903	0
0.515	0.518667	0.659333	0.382657648955165	0.685688364386026	0
0.514	0.517333	0.657333	0.382657648955165	0.64363065184263	0
0.513667	0.517667	0.658667	0.382657648955165	0.626530131828521	0
0.515333	0.522	0.661667	0.104828455750117	0.165863948116057	0
0.515667	0.52	0.656667	0.0944822373393801	0.161857104177496	0
0.514	0.520333	0.658667	0.0944822373393801	0.184609357152038	0
0.506333	0.508333	0.635	1.32438817571732	4.27229662013154	0
0.506	0.508333	0.634333	1.31700982555271	3.96266317869101	0
0.506	0.508333	0.635	1.57302192001002	4.41792866492260	0
0.506333	0.508667	0.635333	1.28930030794645	4.24127470905517	0
0.507333	0.509	0.636667	1.16784855803312	3.90331072412095	0
0.506333	0.508667	0.635	1.40176200505005	4.05453137141083	0
0.506667	0.509333	0.636667	1.28687290467919	4.10367721711124	0
0.506333	0.509333	0.636	1.21151185687113	3.88937932310948	0
0.506	0.509	0.635333	1.28096511444198	4.18501850176666	0
0.506333	0.509667	0.636	1.16553480734228	3.77499718195115	0
0.511667	0.516	0.659667	0.521104636049527	1.26391157933604	0
0.511667	0.517	0.658667	0.447922735579551	1.20009518762007	0
0.512333	0.516	0.659333	0.596841863339499	1.21596309136931	0
0.512	0.516	0.66	0.679885618119368	1.35612573894254	0
0.511333	0.515667	0.659667	0.679885618119368	1.35608365261003	0
0.513333	0.516333	0.658	0.517890050988584	1.08893411645002	0
0.512333	0.519333	0.668	0.383664199056618	1.09236855344934	0
0.512333	0.519	0.667	0.450099076220199	1.27615093314493	0
0.512667	0.519	0.668	0.409620157157101	1.18889283030165	0
0.510667	0.516667	0.662	0.401848718576487	1.33744201596093	0
0.51	0.517	0.662333	0.614772810229143	1.59527673130215	0
0.510333	0.518	0.661	0.401848718576487	1.20249192882227	0
0.509667	0.519	0.662333	0.552614190339313	1.42014189396083	0
0.51	0.517667	0.663667	0.472216199966187	1.3985324062489	0
0.509	0.512	0.647667	1.05782456268062	3.22719582169937	0
0.509333	0.512667	0.65	1.05782456268062	2.99838106989847	0
0.509333	0.512	0.648333	1.05782456268062	3.00718616939163	0
0.509333	0.513	0.649667	1.05782456268062	2.91891077702217	0
0.508667	0.512	0.648	1.06168870247191	3.3007309894131	0
0.512	0.519667	0.652333	0.167627462585891	0.311894576190226	0
0.513667	0.52	0.653	0.0933099834045877	0.207590952846389	0
0.513	0.519333	0.649	0.132056158425670	0.220879937094519	0
0.511	0.515	0.658	0.862875995810964	2.0240851621485	0
0.511	0.516	0.658333	0.768275925537618	1.71452606098923	0
