OneWayAcc	TwoWayAcc	FourWayAcc	ChiMaxs	ChiSums	Best
0.508667	0.515	0.657667	0.681664863767796	2.43876953438349	0
0.505333	0.511667	0.66	1.80266666666667	6.76352205915841	0
0.506333	0.511667	0.669667	2.24023872963181	7.71176410927072	0
0.502667	0.508333	0.662333	3.25949268297158	11.9134431246686	0
0.502	0.508	0.663	3.25949268297158	12.1024235410037	0
0.507667	0.512667	0.643333	0.730736706263842	1.67800270216652	0
0.508667	0.515667	0.656	0.846099451469178	2.16492252484555	0
0.505333	0.51	0.669667	2.39263239114584	8.48468032494797	0
0.504333	0.508667	0.658333	2.56007843805409	8.08604090309784	0
0.508667	0.514	0.657667	0.770637129751367	2.77052752179235	0
0.504667	0.507667	0.653	2.87931420455646	8.4112697519049	0
0.503667	0.507	0.657	3.07689868121236	9.32085987628336	0
0.504	0.506333	0.656	2.55079179951865	9.21864716144043	0
0.504	0.507	0.657	2.72000169106171	9.10144324248743	0
0.51	0.519	0.661667	0.514782017213102	1.44085628378411	0
0.501667	0.508667	0.661333	3.42656743608528	12.1260635011803	0
0.508667	0.515	0.656333	0.681664863767796	2.28925796180169	0
0.508333	0.515667	0.659	0.682221334076331	2.51803255249766	0
0.505333	0.509667	0.667333	2.08894189627257	7.7243668982888	0
0.506333	0.512	0.671	2.24023872963181	7.5692808192956	0
0.503	0.506667	0.657	2.89721727484207	9.62062177348132	0
0.503667	0.506333	0.658	3.07689868121236	9.6305210369133	0
0.507667	0.513	0.642	0.568396715346767	1.42603764031466	0
0.510667	0.514667	0.679667	1.40967595558794	3.83382387606101	0
0.509	0.514667	0.680333	1.17567342936862	3.93911587951924	1
0.508667	0.515	0.679333	1.29066666666667	4.16831645987997	0
0.509667	0.514	0.679333	1.41030997312388	4.17519004985701	0
0.510333	0.516	0.654333	0.586251885443157	1.64480225410723	0
0.509667	0.515667	0.654333	0.666722288784212	1.77274334595108	0
0.509	0.517333	0.655667	0.757693277323836	1.97044307484598	0
0.509	0.516333	0.655	0.752311411253825	2.05523293367552	0
0.509	0.517	0.652667	0.755117058043251	1.86636802774902	0
0.508667	0.516667	0.655333	0.752311411253825	2.05092247643358	0
0.505333	0.509333	0.669	2.08760086212295	7.72450550815009	0
0.505667	0.509333	0.665667	2.08894189627257	7.46530708945835	0
0.501333	0.508667	0.660333	3.25664877627283	12.4392841978643	0
0.508	0.513667	0.669	1.34477835404186	4.41782091251876	0
0.507667	0.513333	0.668	1.23059696747409	4.27187241694926	0
0.508333	0.514	0.67	1.29066666666667	4.27079480715978	0
0.508333	0.513667	0.669667	1.29066666666667	4.39738239465248	0
0.509	0.513333	0.668333	1.29051481545601	4.13285164298814	0
0.508667	0.515333	0.654	0.586251885443157	1.93996268033839	0
0.508333	0.515333	0.655	0.755117058043251	2.37111257128572	0
0.51	0.516	0.655333	0.77040085386117	2.04834837645570	0
0.510333	0.516	0.656	0.682221334076331	2.13983996002073	0
0.507333	0.513	0.672333	2.56134599255769	8.61306530237973	0
0.506667	0.511667	0.671667	2.7287063685719	8.91158673557731	0
